workload,model_label,model,hardware_profile,hardware_label,request_wall_s,network_s,tokenization_s,inference_s,postprocess_s,total_latency_s,input_tokens,output_tokens,total_tokens,cpu_energy_j,gpu_energy_j,gpu_idle_power_w_used,net_gpu_energy_j,total_energy_j,api_cost_usd,energy_cost_usd,hardware_cost_usd,total_cost_usd,cost_per_1k_tokens_usd,energy_j_per_1k_tokens,active_device_energy_j,active_device_energy_j_per_1k_tokens,accuracy,series_label
classification,Qwen 3.5 4B,qwen3.5:4b,cpu,CPU / num_gpu=0,12.196255676124906,0.0032688553124059,0.9185304219375,11.274456398875,4.723937507833398e-06,12.196260400062414,64.75,96.0,160.75,760.9585329057014,567.2338740327817,46.69138954248366,0.0,1328.1924069384831,0.0,6.640962034692416e-05,0.0,6.640962034692416e-05,0.000413163196285125,8263.263925703399,760.9585329057014,4734.282810655848,0.0,Qwen 3.5 4B | CPU / num_gpu=0
classification,Qwen 3.5 4B,qwen3.5:4b,gpu,A100 40GB / Ollama GPU,1.1835519737499567,0.00251628606245665,0.0538318078125,1.127203879875,4.637437484689144e-06,1.1835566111874414,64.75,96.0,160.75,8.331508439132136,173.5286307952471,46.69138954248366,117.7956268724919,181.86013923437923,0.0,9.093006961718963e-06,0.0,9.093006961718963e-06,5.657307885253014e-05,1131.4615770506027,117.7956268724919,732.9165835544676,0.0,Qwen 3.5 4B | A100 40GB / Ollama GPU
classification,Qwen 3.5 9B,qwen3.5:9b,cpu,CPU / num_gpu=0,14.451351242749979,0.0032506895624789312,1.4095643481875,13.038536205,4.589124927179e-06,14.451355831874906,64.75,96.0,160.75,906.69858395261,672.6365993660179,46.69138954248366,0.0,1579.3351833186277,0.0,7.896675916593139e-05,0.0,7.896675916593139e-05,0.000491268602304425,9825.372046089582,906.69858395261,5640.764837348147,0.0,Qwen 3.5 9B | CPU / num_gpu=0
classification,Qwen 3.5 9B,qwen3.5:9b,gpu,A100 40GB / Ollama GPU,1.3529170343749968,0.002617902187496706,0.058768146874999996,1.2915309853125,4.513687457574633e-06,1.3529215480624543,64.75,96.0,160.75,8.545410922828072,258.27074869139875,46.69138954248366,194.63388504088647,266.8161596142268,0.0,1.3340807980711342e-05,0.0,1.3340807980711342e-05,8.300457290216906e-05,1660.0914580433814,194.63388504088647,1210.9140347372627,0.0,Qwen 3.5 9B | A100 40GB / Ollama GPU
rag_rank,BGE-M3,bge-m3:latest,cpu,CPU / num_gpu=0,0.17933960537510524,0.0016163237501052375,0.0,0.177723281625,0.00045366087499582497,0.17979326625010114,17.0,0.0,17.0,2.483232608062669,4.740300145418924,46.69138954248366,0.0,7.223532753481594,0.0,3.611766376740797e-07,0.0,3.611766376740797e-07,2.134775777398274e-05,426.9551554796548,2.483232608062669,146.74029056608836,,BGE-M3 | CPU / num_gpu=0
rag_rank,BGE-M3,bge-m3:latest,gpu,A100 40GB / Ollama GPU,0.17308558649989433,0.0015640176248943125,0.0,0.171521568875,0.000420757000085775,0.17350634349998012,17.0,0.0,17.0,2.2485729304347104,5.642184667017059,46.69138954248366,0.0,7.89075759745177,0.0,3.9453787987258843e-07,0.0,3.9453787987258843e-07,2.3302235710384128e-05,466.04471420768255,0.0,0.0,,BGE-M3 | A100 40GB / Ollama GPU
rag_rank,Nomic Embed Text,nomic-embed-text:latest,cpu,CPU / num_gpu=0,0.030040263374985388,0.0015390327499853875,0.0,0.028501230625,0.0003605491251050375,0.030400812500090475,15.25,0.0,15.25,0.7203509388623184,4.670100000000001,46.69138954248366,2.764402532791121,5.390450938862319,0.0,2.6952254694311594e-07,0.0,2.6952254694311594e-07,1.7754539776458163e-05,355.0907955291633,0.7203509388623184,47.34821149554982,,Nomic Embed Text | CPU / num_gpu=0
rag_rank,Nomic Embed Text,nomic-embed-text:latest,gpu,A100 40GB / Ollama GPU,0.05319122000003058,0.001378941500030575,0.0,0.051812278499999996,0.0003241112499949375,0.05351533125002556,15.25,0.0,15.25,2.5971756717965784,7.209274364069318,46.69138954248366,4.261194152502631,9.806450035865897,0.0,4.903225017932948e-07,0.0,4.903225017932948e-07,3.195898608733754e-05,639.1797217467508,4.261194152502631,282.70135323403906,,Nomic Embed Text | A100 40GB / Ollama GPU
rag_rank,Qwen3 Embed 0.6B,qwen3-embedding:0.6b,cpu,CPU / num_gpu=0,0.12641483999999534,0.0016869736249953125,0.0,0.124727866375,0.000455894249853325,0.1268707342498487,13.25,0.0,13.25,3.2062874185352546,4.734456901662967,46.69138954248366,0.0,7.940744320198221,0.0,3.970372160099111e-07,0.0,3.970372160099111e-07,3.0329391499791052e-05,606.587829995821,3.2062874185352546,244.47443627763167,,Qwen3 Embed 0.6B | CPU / num_gpu=0
rag_rank,Qwen3 Embed 0.6B,qwen3-embedding:0.6b,gpu,A100 40GB / Ollama GPU,0.10283814424991528,0.0015729419999152752,0.0,0.10126520224999999,0.00042777687491475,0.10326592112483006,13.25,0.0,13.25,0.4970849395494677,7.620728613959644,46.69138954248366,2.3392117517671354,8.117813553509112,0.0,4.058906776754556e-07,0.0,4.058906776754556e-07,3.106765492622729e-05,621.3530985245458,2.3392117517671354,179.65789691048633,,Qwen3 Embed 0.6B | A100 40GB / Ollama GPU
